puma12,county,county_name,County_Subdivision_Name,Place_Name,Total_pop_2010_census
3741,6037,Los Angeles CA,South Gate-East Los Angeles CCD,"Huntington Park city, CA",1920
3741,6037,Los Angeles CA,South Gate-East Los Angeles CCD,"Maywood city, CA",27395
3741,6037,Los Angeles CA,South Gate-East Los Angeles CCD,"Vernon city, CA",0
3741,6037,Los Angeles CA,South Gate-East Los Angeles CCD, ,0
3742,6037,Los Angeles CA,South Gate-East Los Angeles CCD,"Commerce city, CA",0
3742,6037,Los Angeles CA,South Gate-East Los Angeles CCD,"Florence-Graham CDP, CA",63387
3742,6037,Los Angeles CA,South Gate-East Los Angeles CCD,"Huntington Park city, CA",56194
3742,6037,Los Angeles CA,South Gate-East Los Angeles CCD,"Vernon city, CA",112
3742,6037,Los Angeles CA,South Gate-East Los Angeles CCD,"Walnut Park CDP, CA",12088
3742,6037,Los Angeles CA,South Gate-East Los Angeles CCD, ,0
3743,6037,Los Angeles CA,South Gate-East Los Angeles CCD,"Commerce city, CA",0
3743,6037,Los Angeles CA,South Gate-East Los Angeles CCD,"East Los Angeles CDP, CA",123952
3743,6037,Los Angeles CA,South Gate-East Los Angeles CCD,"Montebello city, CA",55
3744,6037,Los Angeles CA,Los Angeles CCD,"Los Angeles city, CA",170583
3745,6037,Los Angeles CA,Los Angeles CCD,"Los Angeles city, CA",122254
3746,6037,Los Angeles CA,Los Angeles CCD,"Los Angeles city, CA",109831
3747,6037,Los Angeles CA,Los Angeles CCD,"Ladera Heights CDP, CA",0
3747,6037,Los Angeles CA,Los Angeles CCD,"Los Angeles city, CA",158277
3748,6037,Los Angeles CA,Los Angeles CCD,"Culver City city, CA",38883
3748,6037,Los Angeles CA,Los Angeles CCD,"Inglewood city, CA",286
3748,6037,Los Angeles CA,Los Angeles CCD,"Ladera Heights CDP, CA",6498
3748,6037,Los Angeles CA,Los Angeles CCD,"Los Angeles city, CA",111902
3748,6037,Los Angeles CA,Los Angeles CCD,"Marina del Rey CDP, CA",8866
3748,6037,Los Angeles CA,Los Angeles CCD,"View Park-Windsor Hills CDP, CA",11075
3748,6037,Los Angeles CA,Los Angeles CCD, ,255
3749,6037,Los Angeles CA,Inglewood CCD,"Hawthorne city, CA",26
3749,6037,Los Angeles CA,Inglewood CCD,"Inglewood city, CA",108707
3749,6037,Los Angeles CA,Inglewood CCD,"Lennox CDP, CA",4962
3749,6037,Los Angeles CA,Los Angeles CCD, ,0
3750,6037,Los Angeles CA,Los Angeles CCD,"Los Angeles city, CA",172913
3751,6037,Los Angeles CA,Los Angeles CCD,"Los Angeles city, CA",148133
3752,6037,Los Angeles CA,Compton CCD,"Compton city, CA",640
3752,6037,Los Angeles CA,Compton CCD,"East Rancho Dominguez CDP, CA",287
3752,6037,Los Angeles CA,Compton CCD,"Lynwood city, CA",69772
3752,6037,Los Angeles CA,Compton CCD, ,2384
3752,6037,Los Angeles CA,Downey-Norwalk CCD,"Paramount city, CA",0
3752,6037,Los Angeles CA,South Gate-East Los Angeles CCD,"South Gate city, CA",94396
3752,6037,Los Angeles CA,South Gate-East Los Angeles CCD,"Walnut Park CDP, CA",3878
3753,6037,Los Angeles CA,Downey-Norwalk CCD,"Downey city, CA",110238
3754,6037,Los Angeles CA,Downey-Norwalk CCD,"Downey city, CA",0
3754,6037,Los Angeles CA,Downey-Norwalk CCD,"Norwalk city, CA",0
3754,6037,Los Angeles CA,Whittier CCD,"East La Mirada CDP, CA",9757
3754,6037,Los Angeles CA,Whittier CCD,"La Mirada city, CA",48527
3754,6037,Los Angeles CA,Whittier CCD,"Santa Fe Springs city, CA",15960
3754,6037,Los Angeles CA,Whittier CCD,"South Whittier CDP, CA",57156
3754,6037,Los Angeles CA,Whittier CCD,"West Whittier-Los Nietos CDP, CA",1916
3754,6037,Los Angeles CA,Whittier CCD,"Whittier city, CA",2684
3755,6037,Los Angeles CA,Downey-Norwalk CCD,"Bellflower city, CA",13353
3755,6037,Los Angeles CA,Downey-Norwalk CCD,"Downey city, CA",1534
3755,6037,Los Angeles CA,Downey-Norwalk CCD,"Norwalk city, CA",105549
3755,6037,Los Angeles CA,Downey-Norwalk CCD, ,546
3755,6037,Los Angeles CA,Whittier CCD,"Santa Fe Springs city, CA",222
3756,6037,Los Angeles CA,Downey-Norwalk CCD,"Bellflower city, CA",63263
3756,6037,Los Angeles CA,Downey-Norwalk CCD,"Paramount city, CA",54098
3757,6037,Los Angeles CA,Compton CCD,"Carson city, CA",549
3757,6037,Los Angeles CA,Compton CCD,"Compton city, CA",95815
3757,6037,Los Angeles CA,Compton CCD,"East Rancho Dominguez CDP, CA",14848
3757,6037,Los Angeles CA,Compton CCD,"West Rancho Dominguez CDP, CA",5669
3757,6037,Los Angeles CA,Compton CCD,"Willowbrook CDP, CA",35983
3757,6037,Los Angeles CA,Compton CCD, ,3765
3757,6037,Los Angeles CA,Downey-Norwalk CCD,"Paramount city, CA",0
3758,6037,Los Angeles CA,Inglewood CCD,"Alondra Park CDP, CA",8592
3758,6037,Los Angeles CA,Inglewood CCD,"Gardena city, CA",58829
3758,6037,Los Angeles CA,Inglewood CCD,"Hawthorne city, CA",2843
3758,6037,Los Angeles CA,Inglewood CCD,"Lawndale city, CA",32769
3758,6037,Los Angeles CA,Inglewood CCD,"West Athens CDP, CA",8123
3758,6037,Los Angeles CA,Inglewood CCD,"Westmont CDP, CA",31853
3758,6037,Los Angeles CA,Los Angeles CCD,"Los Angeles city, CA",10921
3758,6037,Los Angeles CA,Torrance CCD,"Torrance city, CA",0
3759,6037,Los Angeles CA,Inglewood CCD,"Del Aire CDP, CA",10001
3759,6037,Los Angeles CA,Inglewood CCD,"Hawthorne city, CA",81424
3759,6037,Los Angeles CA,Inglewood CCD,"Inglewood city, CA",680
3759,6037,Los Angeles CA,Inglewood CCD,"Lennox CDP, CA",17791
3759,6037,Los Angeles CA,Inglewood CCD,"West Athens CDP, CA",606
3759,6037,Los Angeles CA,Inglewood CCD,"Westmont CDP, CA",0
3759,6037,Los Angeles CA,Inglewood CCD, ,2488
3760,6037,Los Angeles CA,Agoura Hills-Malibu CCD, ,0
3760,6037,Los Angeles CA,Los Angeles CCD,"Los Angeles city, CA",0
3760,6037,Los Angeles CA,Los Angeles CCD, ,0
3760,6037,Los Angeles CA,Palos Verdes CCD, ,0
3760,6037,Los Angeles CA,Santa Monica CCD, ,0
3760,6037,Los Angeles CA,South Bay Cities CCD,"El Segundo city, CA",16654
3760,6037,Los Angeles CA,South Bay Cities CCD,"Hermosa Beach city, CA",19506
3760,6037,Los Angeles CA,South Bay Cities CCD,"Manhattan Beach city, CA",35135
3760,6037,Los Angeles CA,South Bay Cities CCD,"Redondo Beach city, CA",66748
3760,6037,Los Angeles CA,South Bay Cities CCD, ,0
3760,6037,Los Angeles CA,Torrance CCD, ,0
3761,6037,Los Angeles CA,Torrance CCD,"Torrance city, CA",125349
3762,6037,Los Angeles CA,Compton CCD,"Carson city, CA",91123
3762,6037,Los Angeles CA,Compton CCD,"Compton city, CA",0
3762,6037,Los Angeles CA,Compton CCD,"West Carson CDP, CA",21699
3762,6037,Los Angeles CA,Compton CCD, ,0
3762,6037,Los Angeles CA,Long Beach-Lakewood CCD,"Long Beach city, CA",0
3762,6037,Los Angeles CA,Los Angeles CCD,"Los Angeles city, CA",0
3763,6037,Los Angeles CA,Compton CCD,"Carson city, CA",42
3763,6037,Los Angeles CA,Long Beach-Lakewood CCD,"Lakewood city, CA",864
3763,6037,Los Angeles CA,Long Beach-Lakewood CCD,"Long Beach city, CA",141714
3764,6037,Los Angeles CA,Downey-Norwalk CCD,"Artesia city, CA",16522
3764,6037,Los Angeles CA,Downey-Norwalk CCD,"Cerritos city, CA",49041
3764,6037,Los Angeles CA,Long Beach-Lakewood CCD,"Hawaiian Gardens city, CA",14254
3764,6037,Los Angeles CA,Long Beach-Lakewood CCD,"Lakewood city, CA",79184
3764,6037,Los Angeles CA,Long Beach-Lakewood CCD, ,115
3765,6037,Los Angeles CA,Long Beach-Lakewood CCD,"Long Beach city, CA",128683
3765,6037,Los Angeles CA,Long Beach-Lakewood CCD,"Signal Hill city, CA",0
3765,6037,Los Angeles CA,Long Beach-Lakewood CCD, ,1410
3766,6037,Los Angeles CA,Long Beach-Lakewood CCD,"Long Beach city, CA",102211
3766,6037,Los Angeles CA,Long Beach-Lakewood CCD, ,0
3766,6037,Los Angeles CA,Los Angeles CCD, ,0
3767,6037,Los Angeles CA,Compton CCD,"Carson city, CA",0
3767,6037,Los Angeles CA,Los Angeles CCD,"Lomita city, CA",0
3767,6037,Los Angeles CA,Los Angeles CCD,"Los Angeles city, CA",175263
3767,6037,Los Angeles CA,Los Angeles CCD, ,2035
3768,6037,Los Angeles CA,Long Beach-Lakewood CCD, ,0
3768,6037,Los Angeles CA,Los Angeles CCD, ,0
3768,6037,Los Angeles CA,Palos Verdes CCD,"Avalon city, CA",3728
3768,6037,Los Angeles CA,Palos Verdes CCD,"Lomita city, CA",20256
3768,6037,Los Angeles CA,Palos Verdes CCD,"Palos Verdes Estates city, CA",13438
3768,6037,Los Angeles CA,Palos Verdes CCD,"Rancho Palos Verdes city, CA",41643
3768,6037,Los Angeles CA,Palos Verdes CCD,"Rolling Hills city, CA",1860
3768,6037,Los Angeles CA,Palos Verdes CCD,"Rolling Hills Estates city, CA",8067
3768,6037,Los Angeles CA,Palos Verdes CCD, ,2373
3768,6037,Los Angeles CA,Torrance CCD,"Torrance city, CA",20089
3768,6037,Los Angeles CA,Torrance CCD, ,0
3769,6037,Los Angeles CA,Long Beach-Lakewood CCD,"Long Beach city, CA",89649
3769,6037,Los Angeles CA,Long Beach-Lakewood CCD,"Signal Hill city, CA",11016
3769,6037,Los Angeles CA,Long Beach-Lakewood CCD, ,0
3900,6039,Madera CA,Chowchilla CCD,"Chowchilla city, CA",18720
3900,6039,Madera CA,Chowchilla CCD,"Fairmead CDP, CA",1447
3900,6039,Madera CA,Chowchilla CCD, ,3204
3900,6039,Madera CA,Madera CCD,"Bonadelle Ranchos-Madera Ranchos CDP, CA",7745
3900,6039,Madera CA,Madera CCD,"Madera city, CA",61416
3900,6039,Madera CA,Madera CCD,"Madera Acres CDP, CA",9163
3900,6039,Madera CA,Madera CCD,"Parksdale CDP, CA",2621
3900,6039,Madera CA,Madera CCD,"Parkwood CDP, CA",2268
3900,6039,Madera CA,Madera CCD, ,9224
3900,6039,Madera CA,Madera Southeast CCD,"Bonadelle Ranchos-Madera Ranchos CDP, CA",824
3900,6039,Madera CA,Madera Southeast CCD,"La Vina CDP, CA",279
3900,6039,Madera CA,Madera Southeast CCD,"Rolling Hills CDP, CA",742
3900,6039,Madera CA,Madera Southeast CCD, ,3474
3900,6039,Madera CA,Madera West CCD, ,1288
3900,6039,Madera CA,Oakhurst-North Fork CCD,"Ahwahnee CDP, CA",1889
3900,6039,Madera CA,Oakhurst-North Fork CCD,"Bass Lake CDP, CA",527
3900,6039,Madera CA,Oakhurst-North Fork CCD,"Nipinnawasee CDP, CA",388
3900,6039,Madera CA,Oakhurst-North Fork CCD,"Oakhurst CDP, CA",2829
3900,6039,Madera CA,Oakhurst-North Fork CCD, ,8336
3900,6039,Madera CA,Yosemite Lakes CCD,"Ahwahnee CDP, CA",357
3900,6039,Madera CA,Yosemite Lakes CCD,"Coarsegold CDP, CA",1840
3900,6039,Madera CA,Yosemite Lakes CCD,"Nipinnawasee CDP, CA",87
3900,6039,Madera CA,Yosemite Lakes CCD,"Yosemite Lakes CDP, CA",4952
3900,6039,Madera CA,Yosemite Lakes CCD, ,7245
4101,6041,Marin CA,Bolinas CCD,"Bolinas CDP, CA",1620
4101,6041,Marin CA,Bolinas CCD,"Muir Beach CDP, CA",310
4101,6041,Marin CA,Bolinas CCD,"Sausalito city, CA",0
4101,6041,Marin CA,Bolinas CCD,"Stinson Beach CDP, CA",632
4101,6041,Marin CA,Bolinas CCD,"Tamalpais-Homestead Valley CDP, CA",89
4101,6041,Marin CA,Bolinas CCD, ,348
4101,6041,Marin CA,Northwest Marin CCD,"Dillon Beach CDP, CA",283
4101,6041,Marin CA,Northwest Marin CCD,"Inverness CDP, CA",1304
4101,6041,Marin CA,Northwest Marin CCD,"Lagunitas-Forest Knolls CDP, CA",1819
4101,6041,Marin CA,Northwest Marin CCD,"Nicasio CDP, CA",96
4101,6041,Marin CA,Northwest Marin CCD,"Novato city, CA",2
4101,6041,Marin CA,Northwest Marin CCD,"Point Reyes Station CDP, CA",848
4101,6041,Marin CA,Northwest Marin CCD,"San Geronimo CDP, CA",446
4101,6041,Marin CA,Northwest Marin CCD,"Tomales CDP, CA",204
4101,6041,Marin CA,Northwest Marin CCD,"Woodacre CDP, CA",1348
4101,6041,Marin CA,Northwest Marin CCD, ,2306
4101,6041,Marin CA,Novato CCD,"Black Point-Green Point CDP, CA",1306
4101,6041,Marin CA,Novato CCD,"Novato city, CA",51902
4101,6041,Marin CA,Novato CCD, ,5444
4101,6041,Marin CA,Ross Valley CCD,"Corte Madera town, CA",0
4101,6041,Marin CA,Ross Valley CCD,"Fairfax town, CA",5104
4101,6041,Marin CA,Ross Valley CCD,"Ross town, CA",0
4101,6041,Marin CA,Ross Valley CCD, ,379
4101,6041,Marin CA,San Rafael CCD,"Lucas Valley-Marinwood CDP, CA",6094
4101,6041,Marin CA,San Rafael CCD,"San Rafael city, CA",18105
4101,6041,Marin CA,San Rafael CCD,"Santa Venetia CDP, CA",4292
4101,6041,Marin CA,San Rafael CCD,"Sleepy Hollow CDP, CA",2
4101,6041,Marin CA,San Rafael CCD, ,564
4101,6041,Marin CA,Southeast Marin CCD,"Belvedere city, CA",0
4101,6041,Marin CA,Southeast Marin CCD,"Tiburon town, CA",0
4101,6041,Marin CA,Southeast Marin CCD, ,0
4102,6041,Marin CA,Ross Valley CCD,"Corte Madera town, CA",9253
4102,6041,Marin CA,Ross Valley CCD,"Fairfax town, CA",2337
4102,6041,Marin CA,Ross Valley CCD,"Kentfield CDP, CA",6485
4102,6041,Marin CA,Ross Valley CCD,"Larkspur city, CA",11926
4102,6041,Marin CA,Ross Valley CCD,"Mill Valley city, CA",0
4102,6041,Marin CA,Ross Valley CCD,"Ross town, CA",2415
4102,6041,Marin CA,Ross Valley CCD,"San Anselmo town, CA",12336
4102,6041,Marin CA,Ross Valley CCD,"San Rafael city, CA",7
4102,6041,Marin CA,Ross Valley CCD,"Sleepy Hollow CDP, CA",2382
4102,6041,Marin CA,Ross Valley CCD, ,6114
4102,6041,Marin CA,San Rafael CCD,"San Rafael city, CA",39601
4102,6041,Marin CA,San Rafael CCD, ,1577
4102,6041,Marin CA,Southeast Marin CCD,"Alto CDP, CA",711
4102,6041,Marin CA,Southeast Marin CCD,"Belvedere city, CA",2068
4102,6041,Marin CA,Southeast Marin CCD,"Larkspur city, CA",0
4102,6041,Marin CA,Southeast Marin CCD,"Marin City CDP, CA",2666
4102,6041,Marin CA,Southeast Marin CCD,"Mill Valley city, CA",13903
4102,6041,Marin CA,Southeast Marin CCD,"Sausalito city, CA",7061
4102,6041,Marin CA,Southeast Marin CCD,"Strawberry CDP, CA",5393
4102,6041,Marin CA,Southeast Marin CCD,"Tamalpais-Homestead Valley CDP, CA",10646
4102,6041,Marin CA,Southeast Marin CCD,"Tiburon town, CA",8962
4102,6041,Marin CA,Southeast Marin CCD, ,1719
4701,6047,Merced CA,Dos Palos CCD,"Dos Palos city, CA",4950
4701,6047,Merced CA,Dos Palos CCD,"Dos Palos Y CDP, CA",323
4701,6047,Merced CA,Dos Palos CCD,"South Dos Palos CDP, CA",1620
4701,6047,Merced CA,Dos Palos CCD, ,2368
4701,6047,Merced CA,Gustine CCD,"Gustine city, CA",5520
4701,6047,Merced CA,Gustine CCD,"Volta CDP, CA",17
4701,6047,Merced CA,Gustine CCD, ,2298
4701,6047,Merced CA,Hilmar-Irwin CCD,"Hilmar-Irwin CDP, CA",5197
4701,6047,Merced CA,Hilmar-Irwin CCD,"Stevinson CDP, CA",313
4701,6047,Merced CA,Hilmar-Irwin CCD, ,4395
4701,6047,Merced CA,Livingston-Delhi CCD,"Ballico CDP, CA",406
4701,6047,Merced CA,Livingston-Delhi CCD,"Cressey CDP, CA",24
4701,6047,Merced CA,Livingston-Delhi CCD,"Delhi CDP, CA",10755
4701,6047,Merced CA,Livingston-Delhi CCD,"Livingston city, CA",13058
4701,6047,Merced CA,Livingston-Delhi CCD, ,6560
4701,6047,Merced CA,Los Banos CCD,"Los Banos city, CA",35972
4701,6047,Merced CA,Los Banos CCD,"Santa Nella CDP, CA",1380
4701,6047,Merced CA,Los Banos CCD,"Volta CDP, CA",229
4701,6047,Merced CA,Los Banos CCD, ,2690
4701,6047,Merced CA,Merced CCD,"El Nido CDP, CA",330
4701,6047,Merced CA,Merced CCD,"McSwain CDP, CA",108
4701,6047,Merced CA,Merced CCD,"Merced city, CA",17
4701,6047,Merced CA,Merced CCD, ,3515
4701,6047,Merced CA,Planada-Le Grand CCD,"Le Grand CDP, CA",1659
4701,6047,Merced CA,Planada-Le Grand CCD, ,913
4702,6047,Merced CA,Atwater CCD,"Atwater city, CA",27013
4702,6047,Merced CA,Atwater CCD,"Cressey CDP, CA",370
4702,6047,Merced CA,Atwater CCD,"McSwain CDP, CA",3704
4702,6047,Merced CA,Atwater CCD,"Merced city, CA",7
4702,6047,Merced CA,Atwater CCD,"Winton CDP, CA",10613
4702,6047,Merced CA,Atwater CCD, ,7132
4702,6047,Merced CA,Merced CCD,"Atwater city, CA",1155
4702,6047,Merced CA,Merced CCD,"Bear Creek CDP, CA",290
4702,6047,Merced CA,Merced CCD,"Franklin CDP, CA",6149
4702,6047,Merced CA,Merced CCD,"McSwain CDP, CA",359
4702,6047,Merced CA,Merced CCD,"Merced city, CA",78934
4702,6047,Merced CA,Merced CCD,"Tuttle CDP, CA",84
4702,6047,Merced CA,Merced CCD,"University of California Merced CDP, CA",0
4702,6047,Merced CA,Merced CCD, ,8596
4702,6047,Merced CA,Planada-Le Grand CCD,"Planada CDP, CA",4584
4702,6047,Merced CA,Planada-Le Grand CCD,"Tuttle CDP, CA",19
4702,6047,Merced CA,Planada-Le Grand CCD,"University of California Merced CDP, CA",0
4702,6047,Merced CA,Planada-Le Grand CCD, ,1136
4702,6047,Merced CA,Snelling CCD,"Snelling CDP, CA",231
4702,6047,Merced CA,Snelling CCD, ,800
5301,6053,Monterey CA,Carmel-by-the-Sea CCD,"Carmel-by-the-Sea city, CA",3722
5301,6053,Monterey CA,Carmel-by-the-Sea CCD, ,10982
5301,6053,Monterey CA,Carmel Valley CCD,"Carmel Valley Village CDP, CA",4407
5301,6053,Monterey CA,Carmel Valley CCD, ,1526
5301,6053,Monterey CA,Castroville CCD,"Castroville CDP, CA",6481
5301,6053,Monterey CA,Castroville CCD,"Elkhorn CDP, CA",1565
5301,6053,Monterey CA,Castroville CCD,"Prunedale CDP, CA",9951
5301,6053,Monterey CA,Castroville CCD, ,725
5301,6053,Monterey CA,Pajaro CCD,"Aromas CDP, CA",1358
5301,6053,Monterey CA,Pajaro CCD,"Castroville CDP, CA",0
5301,6053,Monterey CA,Pajaro CCD,"Las Lomas CDP, CA",3024
5301,6053,Monterey CA,Pajaro CCD,"Moss Landing CDP, CA",204
5301,6053,Monterey CA,Pajaro CCD,"Pajaro CDP, CA",3070
5301,6053,Monterey CA,Pajaro CCD,"Prunedale CDP, CA",2833
5301,6053,Monterey CA,Pajaro CCD, ,6926
5301,6053,Monterey CA,Seaside-Monterey CCD,"Del Monte Forest CDP, CA",4514
5301,6053,Monterey CA,Seaside-Monterey CCD,"Del Rey Oaks city, CA",1624
5301,6053,Monterey CA,Seaside-Monterey CCD,"Marina city, CA",19718
5301,6053,Monterey CA,Seaside-Monterey CCD,"Monterey city, CA",27810
5301,6053,Monterey CA,Seaside-Monterey CCD,"Pacific Grove city, CA",15041
5301,6053,Monterey CA,Seaside-Monterey CCD,"Sand City city, CA",334
5301,6053,Monterey CA,Seaside-Monterey CCD,"Seaside city, CA",33025
5301,6053,Monterey CA,Seaside-Monterey CCD, ,5447
5301,6053,Monterey CA,Toro Park CCD, ,10680
5302,6053,Monterey CA,Salinas CCD,"Boronda CDP, CA",1710
5302,6053,Monterey CA,Salinas CCD,"Prunedale CDP, CA",4776
5302,6053,Monterey CA,Salinas CCD,"Salinas city, CA",150441
5302,6053,Monterey CA,Salinas CCD,"Spreckels CDP, CA",673
5302,6053,Monterey CA,Salinas CCD, ,5603
5303,6053,Monterey CA,Big Sur CCD, ,1710
5303,6053,Monterey CA,Carmel-by-the-Sea CCD, ,0
5303,6053,Monterey CA,Castroville CCD, ,0
5303,6053,Monterey CA,Gonzales CCD,"Chualar CDP, CA",1190
5303,6053,Monterey CA,Gonzales CCD,"Gonzales city, CA",8187
5303,6053,Monterey CA,Gonzales CCD,"Soledad city, CA",10109
5303,6053,Monterey CA,Gonzales CCD, ,1764
5303,6053,Monterey CA,Greenfield CCD,"Greenfield city, CA",16330
5303,6053,Monterey CA,Greenfield CCD, ,901
5303,6053,Monterey CA,King City CCD,"King City city, CA",12874
5303,6053,Monterey CA,King City CCD,"Pine Canyon CDP, CA",1822
5303,6053,Monterey CA,King City CCD,"San Lucas CDP, CA",269
5303,6053,Monterey CA,King City CCD, ,1311
5303,6053,Monterey CA,Pajaro CCD, ,0
5303,6053,Monterey CA,San Ardo CCD,"Bradley CDP, CA",93
5303,6053,Monterey CA,San Ardo CCD,"Lockwood CDP, CA",379
5303,6053,Monterey CA,San Ardo CCD,"San Ardo CDP, CA",517
5303,6053,Monterey CA,San Ardo CCD, ,2789
5303,6053,Monterey CA,Seaside-Monterey CCD,"Del Monte Forest CDP, CA",0
5303,6053,Monterey CA,Seaside-Monterey CCD,"Marina city, CA",0
5303,6053,Monterey CA,Seaside-Monterey CCD,"Monterey city, CA",0
5303,6053,Monterey CA,Seaside-Monterey CCD,"Pacific Grove city, CA",0
5303,6053,Monterey CA,Seaside-Monterey CCD,"Sand City city, CA",0
5303,6053,Monterey CA,Seaside-Monterey CCD,"Seaside city, CA",0
5303,6053,Monterey CA,Seaside-Monterey CCD, ,0
5303,6053,Monterey CA,Soledad CCD,"Soledad city, CA",15629
5303,6053,Monterey CA,Soledad CCD, ,1013
5303,6069,San Benito CA,Hollister CCD,"Hollister city, CA",34884
5303,6069,San Benito CA,Hollister CCD,"Ridgemark CDP, CA",3016
5303,6069,San Benito CA,Hollister CCD,"Tres Pinos CDP, CA",476
5303,6069,San Benito CA,Hollister CCD, ,10122
5303,6069,San Benito CA,San Benito-Bitterwater CCD, ,720
5303,6069,San Benito CA,San Juan Bautista CCD,"Aromas CDP, CA",1292
5303,6069,San Benito CA,San Juan Bautista CCD,"Hollister city, CA",44
5303,6069,San Benito CA,San Juan Bautista CCD,"San Juan Bautista city, CA",1862
5303,6069,San Benito CA,San Juan Bautista CCD, ,2853
5500,6055,Napa CA,Angwin CCD,"Angwin CDP, CA",3051
5500,6055,Napa CA,Angwin CCD,"Deer Park CDP, CA",1267
5500,6055,Napa CA,Angwin CCD, ,1055
5500,6055,Napa CA,Calistoga CCD,"Calistoga city, CA",5155
5500,6055,Napa CA,Calistoga CCD, ,1293
5500,6055,Napa CA,Lake Berryessa CCD,"Moskowite Corner CDP, CA",154
5500,6055,Napa CA,Lake Berryessa CCD, ,1652
5500,6055,Napa CA,Napa CCD,"American Canyon city, CA",19454
5500,6055,Napa CA,Napa CCD,"Moskowite Corner CDP, CA",57
5500,6055,Napa CA,Napa CCD,"Napa city, CA",76915
5500,6055,Napa CA,Napa CCD,"Oakville CDP, CA",18
5500,6055,Napa CA,Napa CCD,"Silverado Resort CDP, CA",1095
5500,6055,Napa CA,Napa CCD,"Yountville city, CA",2933
5500,6055,Napa CA,Napa CCD, ,14703
5500,6055,Napa CA,St. Helena CCD,"Oakville CDP, CA",53
5500,6055,Napa CA,St. Helena CCD,"Rutherford CDP, CA",164
5500,6055,Napa CA,St. Helena CCD,"St. Helena city, CA",5814
5500,6055,Napa CA,St. Helena CCD, ,1651
5700,6057,Nevada CA,Donner CCD,"Floriston CDP, CA",73
5700,6057,Nevada CA,Donner CCD,"Kingvale CDP, CA",141
5700,6057,Nevada CA,Donner CCD,"Soda Springs CDP, CA",81
5700,6057,Nevada CA,Donner CCD,"Truckee town, CA",16180
5700,6057,Nevada CA,Donner CCD, ,437
5700,6057,Nevada CA,Grass Valley CCD,"Alta Sierra CDP, CA",6911
5700,6057,Nevada CA,Grass Valley CCD,"Grass Valley city, CA",12067
5700,6057,Nevada CA,Grass Valley CCD,"Lake of the Pines CDP, CA",3917
5700,6057,Nevada CA,Grass Valley CCD,"Lake Wildwood CDP, CA",4991
5700,6057,Nevada CA,Grass Valley CCD,"Nevada City city, CA",13
5700,6057,Nevada CA,Grass Valley CCD,"Penn Valley CDP, CA",1621
5700,6057,Nevada CA,Grass Valley CCD,"Rough and Ready CDP, CA",963
5700,6057,Nevada CA,Grass Valley CCD, ,36131
5700,6057,Nevada CA,Nevada City CCD,"Graniteville CDP, CA",11
